time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io,source_file
49000,12.0,1.32,0.9,1.0,0,0,0,0.0,0.04,0.11,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.87,3.41,1.68,5,0,0,simple-io.csv
50000,12.0,1.44,0.94,1.01,0,0,0,0.0,0.03,0.11,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.87,3.41,1.68,6,0,0,simple-io.csv
51000,12.0,1.44,0.94,1.01,0,0,0,0.0,0.03,0.11,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.42,1.7,6,0,0,simple-io.csv
52000,12.0,1.54,0.97,1.02,0,0,0,0.0,0.03,0.11,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.42,1.7,5,0,0,simple-io.csv
53000,12.0,1.54,0.97,1.02,0,0,0,0.0,0.03,0.11,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.42,1.7,7,0,0,simple-io.csv
54000,12.0,1.62,1.01,1.02,0,0,0,0.36,0.1,0.12,0.18,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.42,1.7,7,0,0,simple-io.csv
55000,12.0,1.62,1.01,1.02,0,0,0,0.36,0.1,0.12,0.18,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.88,3.42,1.7,5,0,0,simple-io.csv
56000,12.0,1.51,1.01,1.02,0,0,0,0.29,0.09,0.12,0.14,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.43,1.71,6,0,0,simple-io.csv
57000,12.0,1.51,1.01,1.02,0,0,0,0.29,0.09,0.12,0.14,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.43,1.71,10,0,0,simple-io.csv
58000,12.0,1.42,1.01,1.02,0,0,0,0.24,0.09,0.12,0.12,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.43,1.71,6,0,0,simple-io.csv
59000,12.0,1.42,1.01,1.02,0,0,0,0.24,0.09,0.12,0.12,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.43,1.71,6,0,0,simple-io.csv
60000,12.0,1.34,1.01,1.02,0,0,0,0.19,0.09,0.12,0.09,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.43,1.71,10,0,0,simple-io.csv
61000,12.0,1.34,1.01,1.02,0,0,0,0.19,0.09,0.12,0.09,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.44,1.72,7,0,0,simple-io.csv
62000,12.0,1.28,1.01,1.02,0,0,0,0.16,0.08,0.12,0.08,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.44,1.72,6,0,0,simple-io.csv
63000,12.0,1.28,1.01,1.02,0,0,0,0.16,0.08,0.12,0.08,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.44,1.72,9,0,0,simple-io.csv
64000,12.0,1.41,1.04,1.03,0,0,0,0.13,0.08,0.12,0.06,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.44,1.72,6,0,0,simple-io.csv
65000,12.0,1.41,1.04,1.03,0,0,0,0.13,0.08,0.12,0.06,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.44,1.72,6,0,0,simple-io.csv
66000,12.0,1.33,1.04,1.03,0,0,0,0.1,0.08,0.12,0.05,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.48,1.75,12,0,0,simple-io.csv
67000,12.0,1.33,1.04,1.03,0,0,0,0.1,0.08,0.12,0.05,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.48,1.75,5,0,0,simple-io.csv
68000,12.0,1.45,1.07,1.03,0,0,0,0.08,0.07,0.12,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.48,1.75,5,0,0,simple-io.csv
69000,12.0,1.45,1.07,1.03,0,0,0,0.08,0.07,0.12,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.48,1.75,6,0,0,simple-io.csv
70000,12.0,1.37,1.07,1.03,0,0,0,0.07,0.07,0.12,0.03,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.48,1.75,6,0,0,simple-io.csv
71000,12.0,1.37,1.07,1.03,0,0,0,0.07,0.07,0.12,0.03,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.49,1.76,6,0,0,simple-io.csv
72000,12.0,1.48,1.1,1.04,0,0,0,0.05,0.07,0.12,0.02,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.49,1.76,5,0,0,simple-io.csv
73000,12.0,1.48,1.1,1.04,0,0,0,0.05,0.07,0.12,0.02,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.49,1.76,5,0,0,simple-io.csv
74000,12.0,1.39,1.09,1.04,0,0,0,0.04,0.07,0.12,0.02,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.49,1.76,10,1,0,simple-io.csv
75000,12.0,1.39,1.09,1.04,0,0,0,0.04,0.07,0.12,0.02,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.06,3.49,1.76,6,0,0,simple-io.csv
76000,12.0,1.5,1.12,1.05,0,0,0,0.03,0.06,0.11,0.01,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.55,1.79,7,0,0,simple-io.csv
77000,12.0,1.5,1.12,1.05,0,0,0,0.03,0.06,0.11,0.01,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.55,1.79,9,0,0,simple-io.csv
78000,12.0,1.41,1.12,1.05,0,0,0,0.03,0.06,0.11,0.01,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.55,1.79,6,0,0,simple-io.csv
79000,12.0,1.41,1.12,1.05,0,0,0,0.03,0.06,0.11,0.01,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.55,1.79,10,0,0,simple-io.csv
80000,12.0,1.52,1.15,1.05,0,0,0,0.02,0.06,0.11,0.01,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.55,1.79,5,0,0,simple-io.csv
