comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[367457,-1,1,0.857,0.857,0.857,0.857,0.00,0
cc[369465,-1,1,0.670,0.670,0.670,0.670,0.00,0
cc[366593,-1,1,0.631,0.631,0.631,0.631,0.00,0
ln[368745,-1,1,1.122,1.122,1.122,1.122,0.00,0
cc[368169,-1,1,0.601,0.601,0.601,0.601,0.00,0
cc[368025,-1,1,0.751,0.751,0.751,0.751,0.00,0
cc[367881,-1,1,0.742,0.742,0.742,0.742,0.00,0
cc[367161,-1,1,0.601,0.601,0.601,0.601,0.00,0
cc[366873,-1,1,0.507,0.507,0.507,0.507,0.00,0
ln[368826,-1,1,1.022,1.022,1.022,1.022,0.00,0
ln[368538,-1,1,0.562,0.562,0.562,0.562,0.00,0
ld[368394,-1,1,138.401,138.401,138.401,138.401,0.00,0
cc[368106,-1,1,0.702,0.702,0.702,0.702,0.00,0
cc[368386,-1,1,0.349,0.349,0.349,0.349,0.00,0
cc[367954,-1,1,0.844,0.844,0.844,0.844,0.00,0
cc[367378,-1,1,0.571,0.571,0.571,0.571,0.00,0
cc[367234,-1,1,0.992,0.992,0.992,0.992,0.00,0
cc[369530,-1,1,0.590,0.590,0.590,0.590,0.00,0
cc[366802,-1,1,0.689,0.689,0.689,0.689,0.00,0
cc[368378,-1,1,0.395,0.395,0.395,0.395,0.00,0
cc[367514,-1,1,0.601,0.601,0.601,0.601,0.00,0
cc[369810,-1,1,0.687,0.687,0.687,0.687,0.00,0
cc[367226,-1,1,1.323,1.323,1.323,1.323,0.00,0
ln[368658,-1,1,0.594,0.594,0.594,0.594,0.00,0
cc[367938,-1,1,0.562,0.562,0.562,0.562,0.00,0
cc[367506,-1,1,0.641,0.641,0.641,0.641,0.00,0
ln[368794,-1,1,1.133,1.133,1.133,1.133,0.00,0
ln[368650,-1,1,1.116,1.116,1.116,1.116,0.00,0
ln[368506,-1,1,0.980,0.980,0.980,0.980,0.00,0
cc[368074,-1,1,0.685,0.685,0.685,0.685,0.00,0
cc[367930,-1,1,0.898,0.898,0.898,0.898,0.00,0
cc[367354,-1,1,0.768,0.768,0.768,0.768,0.00,0
cc[369794,-1,1,0.720,0.720,0.720,0.720,0.00,0
cc[367066,-1,1,0.669,0.669,0.669,0.669,0.00,0
cc[366778,-1,1,0.613,0.613,0.613,0.613,0.00,0
cc[367490,-1,1,0.691,0.691,0.691,0.691,0.00,0
cc[369786,-1,1,0.593,0.593,0.593,0.593,0.00,0
ln[368490,-1,1,1.020,1.020,1.020,1.020,0.00,0
cc[367914,-1,1,0.783,0.783,0.783,0.783,0.00,0
cc[367194,-1,1,0.672,0.672,0.672,0.672,0.00,0
cc[369346,-1,1,0.615,0.615,0.615,0.615,0.00,0
ln[368770,-1,2,1.258,0.049,0.629,1.209,92.15,0
ln[368626,-1,1,1.032,1.032,1.032,1.032,0.00,0
cc[368194,-1,1,0.611,0.611,0.611,0.611,0.00,0
cc[367762,-1,1,0.628,0.628,0.628,0.628,0.00,0
cc[369770,-1,1,0.633,0.633,0.633,0.633,0.00,0
cc[367042,-1,1,0.643,0.643,0.643,0.643,0.00,0
cc[369482,-1,1,0.846,0.846,0.846,0.846,0.00,0
cc[366898,-1,1,0.733,0.733,0.733,0.733,0.00,0
cc[369338,-1,1,0.675,0.675,0.675,0.675,0.00,0
cc[367610,-1,1,0.655,0.655,0.655,0.655,0.00,0
cc[367034,-1,1,0.752,0.752,0.752,0.752,0.00,0
ln[368754,-1,2,1.046,0.015,0.523,1.030,96.99,0
ln[368610,-1,1,1.054,1.054,1.054,1.054,0.00,0
cc[368034,-1,1,0.522,0.522,0.522,0.522,0.00,0
cc[367602,-1,1,0.684,0.684,0.684,0.684,0.00,0
cc[367314,-1,1,0.625,0.625,0.625,0.625,0.00,0
cc[369322,-1,1,0.608,0.608,0.608,0.608,0.00,0
ln[368602,-1,1,1.327,1.327,1.327,1.327,0.00,0
cc[367162,-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[367018,-1,1,0.730,0.730,0.730,0.730,0.00,0
cc[367730,-1,1,0.648,0.648,0.648,0.648,0.00,0
cc[367298,-1,1,0.506,0.506,0.506,0.506,0.00,0
cc[367578,-1,1,0.696,0.696,0.696,0.696,0.00,0
ld[369154,-1,1,298.415,298.415,298.415,298.415,0.00,0
cc[368146,-1,1,0.523,0.523,0.523,0.523,0.00,0
