comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[346522],-1,1,0.663,0.663,0.663,0.663,0.00,0
cc[346378],-1,1,0.656,0.656,0.656,0.656,0.00,0
cc[348674],-1,1,0.441,0.441,0.441,0.441,0.00,0
cc[348530],-1,1,0.476,0.476,0.476,0.476,0.00,0
ln[348242],-1,1,1.060,1.060,1.060,1.060,0.00,0
ln[347810],-1,1,1.141,1.141,1.141,1.141,0.00,0
cc[347378],-1,1,0.631,0.631,0.631,0.631,0.00,0
cc[347234],-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[349242],-1,1,0.529,0.529,0.529,0.529,0.00,0
ln[348234],-1,2,1.154,0.030,0.577,1.123,94.70,0
ln[348090],-1,1,1.229,1.229,1.229,1.229,0.00,0
cc[347514],-1,1,0.510,0.510,0.510,0.510,0.00,0
cc[347370],-1,1,0.692,0.692,0.692,0.692,0.00,0
cc[347082],-1,1,0.641,0.641,0.641,0.641,0.00,0
cc[346938],-1,1,0.606,0.606,0.606,0.606,0.00,0
cc[346794],-1,1,0.466,0.466,0.466,0.466,0.00,0
cc[348802],-1,1,0.689,0.689,0.689,0.689,0.00,0
ld[347794],-1,1,145.672,145.672,145.672,145.672,0.00,0
cc[349226],-1,1,0.498,0.498,0.498,0.498,0.00,0
cc[346354],-1,1,0.657,0.657,0.657,0.657,0.00,0
cc[346210],-1,1,1.022,1.022,1.022,1.022,0.00,0
cc[348506],-1,1,0.416,0.416,0.416,0.416,0.00,0
ln[348074],-1,1,1.151,1.151,1.151,1.151,0.00,0
cc[347498],-1,1,0.657,0.657,0.657,0.657,0.00,0
cc[347354],-1,1,0.496,0.496,0.496,0.496,0.00,0
cc[347210],-1,1,0.498,0.498,0.498,0.498,0.00,0
ln[348066],-1,1,1.043,1.043,1.043,1.043,0.00,0
cc[347778],-1,1,0.385,0.385,0.385,0.385,0.00,0
cc[348922],-1,1,0.566,0.566,0.566,0.566,0.00,0
cc[347338],-1,1,0.843,0.843,0.843,0.843,0.00,0
cc[346762],-1,1,0.697,0.697,0.697,0.697,0.00,0
cc[346618],-1,1,0.762,0.762,0.762,0.762,0.00,0
cc[346474],-1,1,0.681,0.681,0.681,0.681,0.00,0
cc[348914],-1,1,0.723,0.723,0.723,0.723,0.00,0
