comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
mkdir[366680],-1,1,1.093,1.093,1.093,1.093,0.00,0
cc1[369120],-1,1,168.501,168.501,168.501,168.501,0.00,0
codium[315000/314993],314993,17,8.533,0.009,0.501,2.359,33.34,0
chmod[368976],-1,1,1.062,1.062,1.062,1.062,0.00,0
rm[368832],-1,1,0.818,0.818,0.818,0.818,0.00,0
rm[368688],-1,1,0.992,0.992,0.992,0.992,0.00,0
sh[368544],-1,1,0.352,0.352,0.352,0.352,0.00,0
ld[368400],-1,2,256.257,0.018,128.128,256.239,99.99,0
basename[368256],-1,1,1.605,1.605,1.605,1.605,0.00,0
as[368112],-1,1,6.126,6.126,6.126,6.126,0.00,0
cc1[367968],-1,1,171.066,171.066,171.066,171.066,0.00,0
cc[367824],-1,1,0.768,0.768,0.768,0.768,0.00,0
cc1[367680],-1,1,18.339,18.339,18.339,18.339,0.00,0
cc[367536],-1,1,0.936,0.936,0.936,0.936,0.00,0
as[367392],-1,1,4.193,4.193,4.193,4.193,0.00,0
cc1[369832],-1,1,396.002,396.002,396.002,396.002,0.00,0
cc1[367248],-1,1,110.391,110.391,110.391,110.391,0.00,0
sed[369688],-1,1,2.215,2.215,2.215,2.215,0.00,0
as[367104],-1,2,15.614,0.018,7.807,15.596,99.77,0
pwd[369544],-1,1,0.893,0.893,0.893,0.893,0.00,0
sh[366960],-1,1,0.424,0.424,0.424,0.424,0.00,0
cat[369400],-1,1,1.376,1.376,1.376,1.376,0.00,0
cc1[366816],-1,1,110.051,110.051,110.051,110.051,0.00,0
mkdir[369256],-1,1,0.230,0.230,0.230,0.230,0.00,0
curl-config[366672],-1,1,1.471,1.471,1.471,1.471,0.00,0
cc[369112],-1,1,0.466,0.466,0.466,0.466,0.00,0
sed[368968],-1,1,2.178,2.178,2.178,2.178,0.00,0
ln[368824],-1,1,1.136,1.136,1.136,1.136,0.00,0
ln[368680],-1,1,1.113,1.113,1.113,1.113,0.00,0
ln[368536],-1,1,1.129,1.129,1.129,1.129,0.00,0
collect2[368392],-1,1,0.361,0.361,0.361,0.361,0.00,0
generate-script[368248],-1,1,0.456,0.456,0.456,0.456,0.00,0
as[368104],-1,1,0.541,0.541,0.541,0.541,0.00,0
cc1[367960],-1,1,242.338,242.338,242.338,242.338,0.00,0
cc[367816],-1,1,0.563,0.563,0.563,0.563,0.00,0
cc[367672],-1,1,0.744,0.744,0.744,0.744,0.00,0
as[367528],-1,1,11.070,11.070,11.070,11.070,0.00,0
as[367384],-1,2,5.162,0.050,2.581,5.111,98.04,0
as[369824],-1,2,9.588,0.026,4.794,9.562,99.46,0
as[367240],-1,1,22.969,22.969,22.969,22.969,0.00,0
sh[369680],-1,1,0.223,0.223,0.223,0.223,0.00,0
cc[367096],-1,1,0.866,0.866,0.866,0.866,0.00,0
cc[369536],-1,1,0.556,0.556,0.556,0.556,0.00,0
cat[366952],-1,1,1.858,1.858,1.858,1.858,0.00,0
cc[369392],-1,1,0.680,0.680,0.680,0.680,0.00,0
as[366808],-1,1,24.544,24.544,24.544,24.544,0.00,0
sed[369248],-1,1,0.628,0.628,0.628,0.628,0.00,0
sh[366664],-1,1,0.478,0.478,0.478,0.478,0.00,0
sed[369104],-1,1,1.535,1.535,1.535,1.535,0.00,0
sh[368960],-1,1,0.261,0.261,0.261,0.261,0.00,0
rm[368816],-1,1,0.902,0.902,0.902,0.902,0.00,0
ln[368672],-1,1,1.056,1.056,1.056,1.056,0.00,0
ln[368528],-1,1,1.185,1.185,1.185,1.185,0.00,0
migration/2[24],2,11,0.131,0.006,0.011,0.022,11.44,0
cc[368384],-1,1,0.470,0.470,0.470,0.470,0.00,0
mv[368240],-1,1,2.008,2.008,2.008,2.008,0.00,0
cc[368096],-1,1,0.732,0.732,0.732,0.732,0.00,0
as[367952],-1,1,16.460,16.460,16.460,16.460,0.00,0
as[367808],-1,1,6.319,6.319,6.319,6.319,0.00,0
cc[367664],-1,1,0.599,0.599,0.599,0.599,0.00,0
cc[367520],-1,1,0.570,0.570,0.570,0.570,0.00,0
cc1[367376],-1,1,36.322,36.322,36.322,36.322,0.00,0
cc[369816],-1,1,0.611,0.611,0.611,0.611,0.00,0
cc1[367232],-1,1,186.919,186.919,186.919,186.919,0.00,0
tr[369672],-1,1,1.655,1.655,1.655,1.655,0.00,0
cc[367088],-1,1,0.755,0.755,0.755,0.755,0.00,0
cc[369528],-1,1,0.517,0.517,0.517,0.517,0.00,0
cat[366944],-1,1,2.010,2.010,2.010,2.010,0.00,0
gsd-power[3752],3256,4,0.447,0.050,0.111,0.231,37.11,0
cc1[369384],-1,1,193.106,193.106,193.106,193.106,0.00,0
cc1[366800],-1,1,167.201,167.201,167.201,167.201,0.00,0
sh[369240],-1,1,0.466,0.466,0.466,0.466,0.00,0
sh[366656],-1,1,0.351,0.351,0.351,0.351,0.00,0
sed[369096],-1,1,2.112,2.112,2.112,2.112,0.00,0
sed[368952],-1,1,0.346,0.346,0.346,0.346,0.00,0
dockerd[23704/23693],23693,11,0.538,0.018,0.048,0.111,22.44,0
rm[368808],-1,1,1.178,1.178,1.178,1.178,0.00,0
sh[368664],-1,1,0.281,0.281,0.281,0.281,0.00,0
sh[368520],-1,1,0.316,0.316,0.316,0.316,0.00,0
rcu_preempt[16],2,8464,127.624,0.003,0.015,0.033,0.23,0
cc1[368088],-1,1,87.231,87.231,87.231,87.231,0.00,0
as[367944],-1,1,7.867,7.867,7.867,7.867,0.00,0
cc[367800],-1,1,0.753,0.753,0.753,0.753,0.00,0
mv[367656],-1,1,1.372,1.372,1.372,1.372,0.00,0
sh[367512],-1,1,0.283,0.283,0.283,0.283,0.00,0
as[367368],-1,1,8.478,8.478,8.478,8.478,0.00,0
cc1[369808],-1,2,305.276,0.025,152.638,305.250,99.98,0
as[367224],-1,1,6.643,6.643,6.643,6.643,0.00,0
basename[369664],-1,1,1.142,1.142,1.142,1.142,0.00,0
cc1[367080],-1,1,100.672,100.672,100.672,100.672,0.00,0
as[369520],-1,1,3.814,3.814,3.814,3.814,0.00,0
sed[366936],-1,1,2.835,2.835,2.835,2.835,0.00,0
cc[369376],-1,1,0.581,0.581,0.581,0.581,0.00,0
cc1[366792],-1,1,257.643,257.643,257.643,257.643,0.00,0
sed[369232],-1,1,0.910,0.910,0.910,0.910,0.00,0
sh[366648],-1,1,0.285,0.285,0.285,0.285,0.00,0
sed[369088],-1,1,1.653,1.653,1.653,1.653,0.00,0
(udev-worker)[366504],-1,1,0.963,0.963,0.963,0.963,0.00,0
sh[368944],-1,1,0.352,0.352,0.352,0.352,0.00,0
