comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[358961,-1,1,0.560,0.560,0.560,0.560,0.00,0
ln[358385,-1,1,0.850,0.850,0.850,0.850,0.00,0
ln[358241,-1,2,0.888,0.012,0.444,0.875,97.09,0
ln[358097,-1,1,0.169,0.169,0.169,0.169,0.00,0
cc[357521,-1,1,0.569,0.569,0.569,0.569,0.00,0
cc[356945,-1,1,0.597,0.597,0.597,0.597,0.00,0
cc[356513,-1,2,0.990,0.277,0.495,0.713,43.97,0
cc[358953,-1,1,0.522,0.522,0.522,0.522,0.00,0
cc[356369,-1,1,0.549,0.549,0.549,0.549,0.00,0
ln[358377,-1,2,1.151,0.018,0.575,1.133,96.83,0
ln[358089,-1,2,1.125,0.019,0.562,1.105,96.53,0
cc[357225,-1,2,1.005,0.026,0.502,0.979,94.76,0
cc[356937,-1,1,0.541,0.541,0.541,0.541,0.00,0
cc[356793,-1,1,0.548,0.548,0.548,0.548,0.00,0
cc[356649,-1,2,0.859,0.027,0.429,0.831,93.52,0
cc[357793,-1,1,0.596,0.596,0.596,0.596,0.00,0
cc[357649,-1,1,0.532,0.532,0.532,0.532,0.00,0
cc[357505,-1,1,0.681,0.681,0.681,0.681,0.00,0
cc[357361,-1,1,0.519,0.519,0.519,0.519,0.00,0
cc[356929,-1,1,0.665,0.665,0.665,0.665,0.00,0
cc[356785,-1,1,0.707,0.707,0.707,0.707,0.00,0
cc[358937,-1,1,0.565,0.565,0.565,0.565,0.00,0
ln[358217,-1,1,1.063,1.063,1.063,1.063,0.00,0
ln[358073,-1,1,0.952,0.952,0.952,0.952,0.00,0
cc[357929,-1,1,1.014,1.014,1.014,1.014,0.00,0
cc[357497,-1,1,0.610,0.610,0.610,0.610,0.00,0
cc[357209,-1,2,0.754,0.032,0.377,0.722,91.35,0
cc[356489,-1,1,0.606,0.606,0.606,0.606,0.00,0
ld[358785,-1,6,10.295,0.986,1.715,5.014,38.54,0
ln[358353,-1,2,1.072,0.113,0.536,0.958,78.77,0
cc[357057,-1,1,0.714,0.714,0.714,0.714,0.00,0
cc[359065,-1,1,0.594,0.594,0.594,0.594,0.00,0
cc[358921,-1,1,0.628,0.628,0.628,0.628,0.00,0
cc[357625,-1,1,0.676,0.676,0.676,0.676,0.00,0
cc[357481,-1,1,0.675,0.675,0.675,0.675,0.00,0
cc[357049,-1,2,0.954,0.035,0.477,0.918,92.52,0
cc[359489,-1,1,0.508,0.508,0.508,0.508,0.00,0
cc[356905,-1,2,0.760,0.030,0.380,0.730,91.92,0
cc[358769,-1,1,0.512,0.512,0.512,0.512,0.00,0
ln[358481,-1,1,1.055,1.055,1.055,1.055,0.00,0
ln[358337,-1,1,0.940,0.940,0.940,0.940,0.00,0
ln[358049,-1,1,0.875,0.875,0.875,0.875,0.00,0
cc[357185,-1,1,0.683,0.683,0.683,0.683,0.00,0
cc[359481,-1,1,0.469,0.469,0.469,0.469,0.00,0
cc[356321,-1,1,0.639,0.639,0.639,0.639,0.00,0
ln[358473,-1,1,0.251,0.251,0.251,0.251,0.00,0
ln[358329,-1,2,1.300,0.019,0.650,1.280,97.03,0
cc[356745,-1,2,0.788,0.024,0.394,0.763,93.71,0
cc[356601,-1,1,0.465,0.465,0.465,0.465,0.00,0
cc[359041,-1,1,0.614,0.614,0.614,0.614,0.00,0
ld[358033,-1,3,11.335,0.369,3.778,5.977,45.74,0
cc[357745,-1,1,0.568,0.568,0.568,0.568,0.00,0
cc[357601,-1,1,0.514,0.514,0.514,0.514,0.00,0
cc[356881,-1,2,0.834,0.025,0.417,0.809,93.91,0
cc[356593,-1,1,0.627,0.627,0.627,0.627,0.00,0
ln[358457,-1,1,1.099,1.099,1.099,1.099,0.00,0
ln[358313,-1,1,1.036,1.036,1.036,1.036,0.00,0
cc[359457,-1,1,0.863,0.863,0.863,0.863,0.00,0
cc[356873,-1,2,0.730,0.025,0.365,0.704,92.92,0
cc[356441,-1,2,0.777,0.027,0.388,0.750,92.91,0
ln[358449,-1,1,0.438,0.438,0.438,0.438,0.00,0
ln[358305,-1,1,1.125,1.125,1.125,1.125,0.00,0
cc[358017,-1,1,0.345,0.345,0.345,0.345,0.00,0
cc[357585,-1,1,0.528,0.528,0.528,0.528,0.00,0
cc[357297,-1,1,0.557,0.557,0.557,0.557,0.00,0
cc[356865,-1,1,0.613,0.613,0.613,0.613,0.00,0
cc[356721,-1,1,0.544,0.544,0.544,0.544,0.00,0
cc[359161,-1,1,0.449,0.449,0.449,0.449,0.00,0
cc[357721,-1,1,0.546,0.546,0.546,0.546,0.00,0
cc[357433,-1,1,0.582,0.582,0.582,0.582,0.00,0
cc[356857,-1,1,0.544,0.544,0.544,0.544,0.00,0
ln[358433,-1,1,0.933,0.933,0.933,0.933,0.00,0
cc[359001,-1,1,0.612,0.612,0.612,0.612,0.00,0
cc[356417,-1,1,0.545,0.545,0.545,0.545,0.00,0
ln[358425,-1,1,1.142,1.142,1.142,1.142,0.00,0
cc[357273,-1,1,0.640,0.640,0.640,0.640,0.00,0
cc[356697,-1,1,0.559,0.559,0.559,0.559,0.00,0
cc[359137,-1,1,0.497,0.497,0.497,0.497,0.00,0
cc[357841,-1,1,0.429,0.429,0.429,0.429,0.00,0
cc[357697,-1,1,0.639,0.639,0.639,0.639,0.00,0
cc[357553,-1,1,0.522,0.522,0.522,0.522,0.00,0
cc[356977,-1,1,0.501,0.501,0.501,0.501,0.00,0
cc[359129,-1,1,0.572,0.572,0.572,0.572,0.00,0
ln[358409,-1,1,1.032,1.032,1.032,1.032,0.00,0
ln[358265,-1,2,0.917,0.095,0.458,0.822,79.30,0
ln[358121,-1,1,0.985,0.985,0.985,0.985,0.00,0
cc[357689,-1,1,0.477,0.477,0.477,0.477,0.00,0
cc[356537,-1,1,0.605,0.605,0.605,0.605,0.00,0
cc[357770,-1,1,0.543,0.543,0.543,0.543,0.00,0
cc[357338,-1,1,0.629,0.629,0.629,0.629,0.00,0
cc[358770,-1,1,0.487,0.487,0.487,0.487,0.00,0
ln[358194,-1,2,1.145,0.017,0.572,1.128,96.90,0
cc[357618,-1,1,0.712,0.712,0.712,0.712,0.00,0
cc[356754,-1,1,0.609,0.609,0.609,0.609,0.00,0
cc[356610,-1,1,0.716,0.716,0.716,0.716,0.00,0
cc[359050,-1,1,0.610,0.610,0.610,0.610,0.00,0
cc[356466,-1,1,0.587,0.587,0.587,0.587,0.00,0
cc[356322,-1,1,0.644,0.644,0.644,0.644,0.00,0
ln[358330,-1,1,0.530,0.530,0.530,0.530,0.00,0
ln[358186,-1,2,1.054,0.017,0.527,1.037,96.71,0
