time_ms,cpu_cores,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
832000,12,22.49,22.55,21.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,13.63,8.79,35,0,0
833000,12,22.49,22.55,21.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,13.63,8.79,27,0,0
834000,12,22.77,22.6,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,13.63,8.79,3,0,0
835000,12,22.77,22.6,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,13.63,8.79,36,0,0
836000,12,22.44,22.54,21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,13.43,8.75,5,0,0
837000,12,22.44,22.54,21.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,13.43,8.75,36,1,0
838000,12,22.73,22.59,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,13.43,8.75,2,0,0
839000,12,22.73,22.59,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,13.43,8.75,9,0,0
840000,12,22.41,22.54,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,13.43,8.75,29,0,0
841000,12,22.41,22.54,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,13.48,8.79,16,0,0
842000,12,22.52,22.55,21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,13.48,8.79,7,0,0
843000,12,22.52,22.55,21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,13.48,8.79,17,0,0
844000,12,22.24,22.5,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,13.48,8.79,2,0,0
845000,12,22.24,22.5,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.55,13.48,8.79,3,0,0
846000,12,22.2,22.49,21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.57,8.85,3,0,0
847000,12,22.2,22.49,21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.57,8.85,1,0,0
848000,12,19.81,22.04,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.57,8.85,2,0,0
849000,12,19.81,22.04,21.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.57,8.85,3,0,0
850000,12,16.22,21.32,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.06,13.57,8.85,2,0,0
851000,12,16.22,21.32,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02,13.34,8.8,3,0,0
852000,12,13.28,20.62,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02,13.34,8.8,2,0,0
853000,12,13.28,20.62,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.02,13.34,8.8,2,0,0
