comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc1[77976],-1,1,187.805,187.805,187.805,187.805,0.00,0
sh[80416],-1,1,0.328,0.328,0.328,0.328,0.00,0
mkdir[77832],-1,1,1.054,1.054,1.054,1.054,0.00,0
as[80272],-1,1,2.873,2.873,2.873,2.873,0.00,0
sed[80128],-1,1,1.405,1.405,1.405,1.405,0.00,0
sh[79984],-1,1,0.274,0.274,0.274,0.274,0.00,0
migration/2[24],2,25,0.410,0.005,0.016,0.035,9.47,0
ln[79840],-1,1,0.761,0.761,0.761,0.761,0.00,0
ln[79696],-1,1,1.018,1.018,1.018,1.018,0.00,0
rm[79552],-1,2,1.251,0.018,0.625,1.233,97.07,0
basename[79408],-1,1,0.999,0.999,0.999,0.999,0.00,0
cc[79264],-1,1,0.460,0.460,0.460,0.460,0.00,0
cc1[79120],-1,1,9.231,9.231,9.231,9.231,0.00,0
as[78976],-1,1,27.921,27.921,27.921,27.921,0.00,0
cc[78832],-1,1,0.675,0.675,0.675,0.675,0.00,0
as[78688],-1,1,28.355,28.355,28.355,28.355,0.00,0
codium[60600/60534],60534,4,0.811,0.113,0.202,0.461,42.51,0
cc[78544],-1,1,0.605,0.605,0.605,0.605,0.00,0
as[80984],-1,1,5.682,5.682,5.682,5.682,0.00,0
cc[78400],-1,1,0.515,0.515,0.515,0.515,0.00,0
sed[80840],-1,1,1.789,1.789,1.789,1.789,0.00,0
cc1[78256],-1,1,229.133,229.133,229.133,229.133,0.00,0
pwd[80696],-1,1,1.027,1.027,1.027,1.027,0.00,0
sort[78112],-1,1,0.337,0.337,0.337,0.337,0.00,0
cat[80552],-1,1,0.224,0.224,0.224,0.224,0.00,0
cc[77968],-1,1,0.623,0.623,0.623,0.623,0.00,0
sed[80408],-1,1,2.019,2.019,2.019,2.019,0.00,0
mkdir[77824],-1,1,0.389,0.389,0.389,0.389,0.00,0
as[80264],-1,1,2.831,2.831,2.831,2.831,0.00,0
rm[79976],-1,1,1.036,1.036,1.036,1.036,0.00,0
rcu_preempt[16],2,8122,143.764,0.004,0.017,0.067,0.31,0
rm[79832],-1,1,0.741,0.741,0.741,0.741,0.00,0
sh[79688],-1,1,0.368,0.368,0.368,0.368,0.00,0
collect2[79544],-1,1,0.323,0.323,0.323,0.323,0.00,0
mv[79400],-1,1,1.722,1.722,1.722,1.722,0.00,0
cc1[79256],-1,1,222.539,222.539,222.539,222.539,0.00,0
cc1[79112],-1,1,57.151,57.151,57.151,57.151,0.00,0
cc[78968],-1,1,0.658,0.658,0.658,0.658,0.00,0
cc[78824],-1,1,0.798,0.798,0.798,0.798,0.00,0
cc1[78680],-1,1,300.681,300.681,300.681,300.681,0.00,0
codium[60592/60557],60557,12,3.683,0.033,0.306,1.016,28.92,0
cc1[78536],-1,1,14.537,14.537,14.537,14.537,0.00,0
cc[80976],-1,1,0.816,0.816,0.816,0.816,0.00,0
cc[78392],-1,1,0.682,0.682,0.682,0.682,0.00,0
sh[80832],-1,1,0.262,0.262,0.262,0.262,0.00,0
as[78248],-1,1,4.685,4.685,4.685,4.685,0.00,0
chmod[80688],-1,1,1.125,1.125,1.125,1.125,0.00,0
cpuUsage.sh[78104],-1,1,0.669,0.669,0.669,0.669,0.00,0
as[80544],-1,1,10.020,10.020,10.020,10.020,0.00,0
as[77960],-1,1,7.061,7.061,7.061,7.061,0.00,0
sh[80400],-1,1,1.215,1.215,1.215,1.215,0.00,0
curl-config[77816],-1,1,1.355,1.355,1.355,1.355,0.00,0
cc1[80256],-1,1,137.466,137.466,137.466,137.466,0.00,0
sh[80112],-1,1,0.405,0.405,0.405,0.405,0.00,0
rm[79968],-1,1,0.995,0.995,0.995,0.995,0.00,0
ln[79680],-1,1,1.076,1.076,1.076,1.076,0.00,0
ld[79536],-1,2,235.311,1.349,117.655,233.962,98.85,0
mv[79392],-1,1,2.285,2.285,2.285,2.285,0.00,0
cc[79248],-1,1,0.746,0.746,0.746,0.746,0.00,0
cc[79104],-1,1,0.718,0.718,0.718,0.718,0.00,0
as[78960],-1,1,8.703,8.703,8.703,8.703,0.00,0
as[78816],-1,1,5.439,5.439,5.439,5.439,0.00,0
as[78672],-1,1,5.046,5.046,5.046,5.046,0.00,0
cc1[78528],-1,2,267.955,0.054,133.977,267.901,99.96,0
cc[80968],-1,1,0.632,0.632,0.632,0.632,0.00,0
as[78384],-1,1,3.057,3.057,3.057,3.057,0.00,0
sed[80824],-1,1,1.765,1.765,1.765,1.765,0.00,0
cc[78240],-1,1,0.681,0.681,0.681,0.681,0.00,0
as[80680],-1,1,3.389,3.389,3.389,3.389,0.00,0
as[78096],-1,1,5.804,5.804,5.804,5.804,0.00,0
as[80536],-1,1,3.539,3.539,3.539,3.539,0.00,0
cc1[77952],-1,1,145.194,145.194,145.194,145.194,0.00,0
sed[80392],-1,1,2.170,2.170,2.170,2.170,0.00,0
sh[77808],-1,1,0.410,0.410,0.410,0.410,0.00,0
cc[80248],-1,1,0.426,0.426,0.426,0.426,0.00,0
sh[80104],-1,1,0.391,0.391,0.391,0.391,0.00,0
ln[79960],-1,1,1.020,1.020,1.020,1.020,0.00,0
sed[80049],-1,1,0.521,0.521,0.521,0.521,0.00,0
rm[79905],-1,1,0.977,0.977,0.977,0.977,0.00,0
sh[79761],-1,2,0.414,0.013,0.207,0.401,93.73,0
rm[79617],-1,1,0.870,0.870,0.870,0.870,0.00,0
kthreadd[79473],2,1718,135.859,0.002,0.079,2.662,6.06,0
as[79329],-1,1,10.944,10.944,10.944,10.944,0.00,0
as[79185],-1,1,35.750,35.750,35.750,35.750,0.00,0
cc[79041],-1,1,0.552,0.552,0.552,0.552,0.00,0
cc[78897],-1,1,0.749,0.749,0.749,0.749,0.00,0
cc1[78753],-1,1,84.596,84.596,84.596,84.596,0.00,0
as[78609],-1,1,3.705,3.705,3.705,3.705,0.00,0
Chrome_ChildIOT[60521/60516],60516,1,0.151,0.151,0.151,0.151,0.00,0
cc1[78465],-1,1,195.769,195.769,195.769,195.769,0.00,0
cc[80905],-1,1,0.700,0.700,0.700,0.700,0.00,0
as[78321],-1,1,6.264,6.264,6.264,6.264,0.00,0
cc[80761],-1,1,0.438,0.438,0.438,0.438,0.00,0
cc[78177],-1,1,0.536,0.536,0.536,0.536,0.00,0
cc[80617],-1,1,0.490,0.490,0.490,0.490,0.00,0
cat[78033],-1,1,0.244,0.244,0.244,0.244,0.00,0
cc[80473],-1,1,0.519,0.519,0.519,0.519,0.00,0
cc[77889],-1,1,0.632,0.632,0.632,0.632,0.00,0
msgfmt[80329],-1,1,1.916,1.916,1.916,1.916,0.00,0
sed[77745],-1,1,0.230,0.230,0.230,0.230,0.00,0
sed[80185],-1,1,1.762,1.762,1.762,1.762,0.00,0
sed[80041],-1,1,1.587,1.587,1.587,1.587,0.00,0
sh[79897],-1,1,0.338,0.338,0.338,0.338,0.00,0
rm[79753],-1,1,1.058,1.058,1.058,1.058,0.00,0
kworker/u49:6-b[77169],2,1022,86.732,0.002,0.084,2.369,8.05,0
sh[79609],-1,1,0.326,0.326,0.326,0.326,0.00,0
sed[79465],-1,1,3.227,3.227,3.227,3.227,0.00,0
cc[79321],-1,1,0.568,0.568,0.568,0.568,0.00,0
cc[79177],-1,1,0.703,0.703,0.703,0.703,0.00,0
cc1[79033],-1,1,182.702,182.702,182.702,182.702,0.00,0
cc1[78889],-1,1,260.068,260.068,260.068,260.068,0.00,0
as[78745],-1,1,17.366,17.366,17.366,17.366,0.00,0
cc[78601],-1,1,0.730,0.730,0.730,0.730,0.00,0
ThreadPoolForeg[60513/60424],60424,26,56.991,0.007,2.191,12.940,26.63,0
cc[78457],-1,1,0.521,0.521,0.521,0.521,0.00,0
libuv-worker[60369/60324],60324,22,0.889,0.009,0.040,0.130,16.02,0
sh[80897],-1,1,0.248,0.248,0.248,0.248,0.00,0
(sd-close)[78313],-1,1,0.738,0.738,0.738,0.738,0.00,0
sed[80753],-1,1,1.960,1.960,1.960,1.960,0.00,0
cc1[78169],-1,1,99.350,99.350,99.350,99.350,0.00,0
cc1[80609],-1,1,16.390,16.390,16.390,16.390,0.00,0
sed[78025],-1,1,2.376,2.376,2.376,2.376,0.00,0
cc1[80465],-1,1,13.659,13.659,13.659,13.659,0.00,0
cc1[77881],-1,1,36.802,36.802,36.802,36.802,0.00,0
cc[77737],-1,1,0.618,0.618,0.618,0.618,0.00,0
sed[80177],-1,1,3.383,3.383,3.383,3.383,0.00,0
sh[80033],-1,1,0.357,0.357,0.357,0.357,0.00,0
ksoftirqd/7[73],2,40,0.769,0.006,0.019,0.164,21.10,0
ln[79889],-1,2,0.877,0.016,0.438,0.861,96.20,0
sh[79745],-1,1,0.413,0.413,0.413,0.413,0.00,0
ln[79601],-1,1,1.147,1.147,1.147,1.147,0.00,0
sh[79457],-1,1,0.374,0.374,0.374,0.374,0.00,0
cc1[79313],-1,1,7.870,7.870,7.870,7.870,0.00,0
sleep[79169],-1,1,0.432,0.432,0.432,0.432,0.00,0
as[79025],-1,1,8.657,8.657,8.657,8.657,0.00,0
as[78881],-1,1,36.565,36.565,36.565,36.565,0.00,0
cc[78737],-1,1,0.563,0.563,0.563,0.563,0.00,0
cc[78593],-1,1,0.402,0.402,0.402,0.402,0.00,0
cc1[78449],-1,1,25.763,25.763,25.763,25.763,0.00,0
codium[60361],60330,2056,371.147,0.005,0.180,2.502,3.02,0
tr[80889],-1,1,1.500,1.500,1.500,1.500,0.00,0
cc1[78305],-1,1,50.227,50.227,50.227,50.227,0.00,0
gnome-shell[3513],3228,1236,705.104,0.004,0.570,21.689,5.35,0
pwd[80745],-1,1,0.660,0.660,0.660,0.660,0.00,0
as[78161],-1,1,6.762,6.762,6.762,6.762,0.00,0
cc1[80601],-1,1,156.425,156.425,156.425,156.425,0.00,0
which[78017],-1,1,4.496,4.496,4.496,4.496,0.00,0
cc[80457],-1,1,0.487,0.487,0.487,0.487,0.00,0
as[77873],-1,1,22.885,22.885,22.885,22.885,0.00,0
mkdir[80313],-1,1,1.469,1.469,1.469,1.469,0.00,0
sh[77729],-1,1,0.269,0.269,0.269,0.269,0.00,0
echo[80169],-1,1,0.736,0.736,0.736,0.736,0.00,0
postgres[38825],1,2,0.842,0.101,0.421,0.741,76.01,0
msgfmt[80025],-1,1,0.638,0.638,0.638,0.638,0.00,0
rm[79881],-1,2,1.099,0.023,0.549,1.076,95.80,0
sh[79737],-1,2,0.319,0.009,0.159,0.310,94.29,0
rm[79593],-1,1,0.842,0.842,0.842,0.842,0.00,0
mv[79449],-1,1,1.677,1.677,1.677,1.677,0.00,0
cc1[79305],-1,1,482.716,482.716,482.716,482.716,0.00,0
cat[79161],-1,1,0.312,0.312,0.312,0.312,0.00,0
cc[79017],-1,1,0.602,0.602,0.602,0.602,0.00,0
cc1[78873],-1,1,182.524,182.524,182.524,182.524,0.00,0
cc1[78729],-1,1,301.065,301.065,301.065,301.065,0.00,0
as[78585],-1,1,5.526,5.526,5.526,5.526,0.00,0
cc1[78441],-1,1,38.839,38.839,38.839,38.839,0.00,0
basename[80881],-1,1,1.061,1.061,1.061,1.061,0.00,0
cc[78297],-1,1,0.614,0.614,0.614,0.614,0.00,0
pwd[80737],-1,1,0.589,0.589,0.589,0.589,0.00,0
cc[78153],-1,1,0.610,0.610,0.610,0.610,0.00,0
cc[80593],-1,1,0.629,0.629,0.629,0.629,0.00,0
cc[78009],-1,1,0.598,0.598,0.598,0.598,0.00,0
as[80449],-1,1,5.783,5.783,5.783,5.783,0.00,0
cc[77865],-1,1,0.518,0.518,0.518,0.518,0.00,0
msgfmt[80305],-1,1,14.449,14.449,14.449,14.449,0.00,0
echo[80161],-1,1,0.791,0.791,0.791,0.791,0.00,0
msgfmt[80017],-1,2,0.681,0.019,0.340,0.662,94.36,0
sh[79873],-1,1,0.389,0.389,0.389,0.389,0.00,0
sh[79729],-1,1,0.392,0.392,0.392,0.392,0.00,0
sh[79585],-1,1,0.376,0.376,0.376,0.376,0.00,0
chmod[79441],-1,2,1.350,0.025,0.675,1.324,96.19,0
basename[79297],-1,1,1.273,1.273,1.273,1.273,0.00,0
cc1[79153],-1,1,630.204,630.204,630.204,630.204,0.00,0
sed[79009],-1,2,2.708,0.027,1.354,2.680,97.98,0
cc1[78865],-1,1,206.822,206.822,206.822,206.822,0.00,0
as[78721],-1,1,5.933,5.933,5.933,5.933,0.00,0
codium[60633/60557],60557,1026,30.616,0.006,0.029,0.100,1.93,0
cc[78577],-1,1,0.804,0.804,0.804,0.804,0.00,0
cc[78433],-1,1,0.601,0.601,0.601,0.601,0.00,0
sh[80873],-1,1,0.304,0.304,0.304,0.304,0.00,0
cc[78289],-1,1,0.811,0.811,0.811,0.811,0.00,0
chmod[80729],-1,1,0.735,0.735,0.735,0.735,0.00,0
cc1[78145],-1,1,657.774,657.774,657.774,657.774,0.00,0
as[80585],-1,1,3.148,3.148,3.148,3.148,0.00,0
as[78001],-1,1,7.274,7.274,7.274,7.274,0.00,0
cc1[80441],-1,1,19.260,19.260,19.260,19.260,0.00,0
cc1[77857],-1,1,10.274,10.274,10.274,10.274,0.00,0
ld[80297],-1,1,20.306,20.306,20.306,20.306,0.00,0
echo[80153],-1,1,0.727,0.727,0.727,0.727,0.00,0
sh[80009],-1,1,0.381,0.381,0.381,0.381,0.00,0
ksoftirqd/10[49],2,56,0.776,0.005,0.013,0.051,8.74,0
ln[79865],-1,1,0.932,0.932,0.932,0.932,0.00,0
ln[79721],-1,1,0.980,0.980,0.980,0.980,0.00,0
ln[79577],-1,1,0.780,0.780,0.780,0.780,0.00,0
mv[79433],-1,1,0.658,0.658,0.658,0.658,0.00,0
cc1[79289],-1,1,155.524,155.524,155.524,155.524,0.00,0
as[79145],-1,1,9.406,9.406,9.406,9.406,0.00,0
mkdir[79001],-1,1,1.736,1.736,1.736,1.736,0.00,0
gdbus[4209/4190],4190,1,0.283,0.283,0.283,0.283,0.00,0
cat[78857],-1,2,1.924,0.022,0.962,1.902,97.64,0
cc[78713],-1,1,0.481,0.481,0.481,0.481,0.00,0
libuv-worker[60625/60539],60539,18,0.394,0.006,0.021,0.047,14.48,0
cc1[78569],-1,1,129.211,129.211,129.211,129.211,0.00,0
cmp[81009],-1,1,0.825,0.825,0.825,0.825,0.00,0
cc[78425],-1,1,0.549,0.549,0.549,0.549,0.00,0
sed[80865],-1,1,1.605,1.605,1.605,1.605,0.00,0
as[78281],-1,1,64.785,64.785,64.785,64.785,0.00,0
chmod[80721],-1,1,0.774,0.774,0.774,0.774,0.00,0
as[78137],-1,1,6.028,6.028,6.028,6.028,0.00,0
cc[80577],-1,1,0.574,0.574,0.574,0.574,0.00,0
as[77993],-1,1,5.314,5.314,5.314,5.314,0.00,0
cc[80433],-1,1,0.458,0.458,0.458,0.458,0.00,0
cc[77849],-1,1,0.846,0.846,0.846,0.846,0.00,0
ld[80289],-1,1,250.608,250.608,250.608,250.608,0.00,0
echo[80145],-1,1,0.762,0.762,0.762,0.762,0.00,0
sh[80001],-1,1,0.685,0.685,0.685,0.685,0.00,0
sh[79857],-1,1,0.324,0.324,0.324,0.324,0.00,0
sh[79713],-1,1,0.330,0.330,0.330,0.330,0.00,0
rm[79569],-1,1,0.879,0.879,0.879,0.879,0.00,0
mv[79425],-1,1,1.715,1.715,1.715,1.715,0.00,0
as[79281],-1,1,7.401,7.401,7.401,7.401,0.00,0
cc[79137],-1,1,1.025,1.025,1.025,1.025,0.00,0
cc[78993],-1,1,0.722,0.722,0.722,0.722,0.00,0
cat[78849],-1,1,1.747,1.747,1.747,1.747,0.00,0
cc1[78705],-1,1,392.655,392.655,392.655,392.655,0.00,0
as[78561],-1,2,0.876,0.029,0.438,0.846,93.35,0
ld[81001],-1,1,184.604,184.604,184.604,184.604,0.00,0
as[78417],-1,1,47.406,47.406,47.406,47.406,0.00,0
sh[80857],-1,1,0.400,0.400,0.400,0.400,0.00,0
cc[78273],-1,1,0.591,0.591,0.591,0.591,0.00,0
sh[80713],-1,1,0.301,0.301,0.301,0.301,0.00,0
cpuUsage.sh[78129],-1,2,0.647,0.021,0.323,0.625,93.38,0
cc[80569],-1,1,0.596,0.596,0.596,0.596,0.00,0
cc[77985],-1,1,0.680,0.680,0.680,0.680,0.00,0
cc[80425],-1,1,0.748,0.748,0.748,0.748,0.00,0
sh[77841],-1,1,0.317,0.317,0.317,0.317,0.00,0
cc[80281],-1,1,0.399,0.399,0.399,0.399,0.00,0
sh[80137],-1,1,0.573,0.573,0.573,0.573,0.00,0
ln[79993],-1,1,0.849,0.849,0.849,0.849,0.00,0
sh[79849],-1,1,0.425,0.425,0.425,0.425,0.00,0
sh[79705],-1,1,0.431,0.431,0.431,0.431,0.00,0
sh[79561],-1,2,0.333,0.011,0.166,0.321,93.28,0
sed[79417],-1,1,2.387,2.387,2.387,2.387,0.00,0
cc[79273],-1,1,0.566,0.566,0.566,0.566,0.00,0
cc1[79129],-1,1,68.271,68.271,68.271,68.271,0.00,0
as[78985],-1,1,12.519,12.519,12.519,12.519,0.00,0
as[78841],-1,2,0.745,0.033,0.372,0.712,91.13,0
cc1[78697],-1,1,464.933,464.933,464.933,464.933,0.00,0
as[78553],-1,1,1.094,1.094,1.094,1.094,0.00,0
as[80993],-1,1,35.944,35.944,35.944,35.944,0.00,0
cc[78409],-1,1,0.559,0.559,0.559,0.559,0.00,0
tr[80849],-1,1,1.622,1.622,1.622,1.622,0.00,0
cc1[78265],-1,1,135.339,135.339,135.339,135.339,0.00,0
pwd[80705],-1,1,0.917,0.917,0.917,0.917,0.00,0
cat[78121],-1,1,0.261,0.261,0.261,0.261,0.00,0
cat[80561],-1,1,0.243,0.243,0.243,0.243,0.00,0
as[77977],-1,1,16.521,16.521,16.521,16.521,0.00,0
cat[80417],-1,1,0.986,0.986,0.986,0.986,0.00,0
mkdir[77833],-1,1,1.048,1.048,1.048,1.048,0.00,0
as[80273],-1,1,3.178,3.178,3.178,3.178,0.00,0
sh[80129],-1,1,0.342,0.342,0.342,0.342,0.00,0
ln[79985],-1,2,0.948,0.019,0.474,0.928,95.80,0
ksoftirqd/2[25],2,52,1.155,0.008,0.022,0.136,13.97,0
ln[79841],-1,2,0.901,0.020,0.450,0.881,95.51,0
rm[79697],-1,1,0.721,0.721,0.721,0.721,0.00,0
rm[79553],-1,1,1.105,1.105,1.105,1.105,0.00,0
mv[79409],-1,1,1.897,1.897,1.897,1.897,0.00,0
cc1[79265],-1,1,173.187,173.187,173.187,173.187,0.00,0
as[79121],-1,1,7.431,7.431,7.431,7.431,0.00,0
cc[78977],-1,1,0.652,0.652,0.652,0.652,0.00,0
ibus-engine-sim[4185],3663,15,1.002,0.014,0.066,0.153,16.99,0
cc1[78833],-1,1,228.781,228.781,228.781,228.781,0.00,0
cc[78689],-1,1,0.599,0.599,0.599,0.599,0.00,0
cc1[78545],-1,3,6.966,1.386,2.322,3.598,28.46,0
cc[80985],-1,1,0.584,0.584,0.584,0.584,0.00,0
cc1[78401],-1,1,108.172,108.172,108.172,108.172,0.00,0
basename[80841],-1,1,1.037,1.037,1.037,1.037,0.00,0
as[78257],-1,1,58.828,58.828,58.828,58.828,0.00,0
as[80697],-1,1,3.778,3.778,3.778,3.778,0.00,0
cpuUsage.sh[80553],-1,2,0.657,0.020,0.328,0.636,93.63,0
cc1[77969],-1,1,40.355,40.355,40.355,40.355,0.00,0
sed[80409],-1,1,1.877,1.877,1.877,1.877,0.00,0
sh[77825],-1,1,0.284,0.284,0.284,0.284,0.00,0
cc[80265],-1,1,0.691,0.691,0.691,0.691,0.00,0
sh[80121],-1,1,0.395,0.395,0.395,0.395,0.00,0
rm[79977],-1,1,0.617,0.617,0.617,0.617,0.00,0
rm[79833],-1,1,1.038,1.038,1.038,1.038,0.00,0
rm[79689],-1,1,0.905,0.905,0.905,0.905,0.00,0
cc[79545],-1,1,0.296,0.296,0.296,0.296,0.00,0
generate-script[79401],-1,1,0.323,0.323,0.323,0.323,0.00,0
as[79257],-1,1,33.632,33.632,33.632,33.632,0.00,0
cc[79113],-1,1,0.557,0.557,0.557,0.557,0.00,0
kworker/u50:7-b[71361],2,2849,191.081,0.002,0.067,7.985,8.27,0
cc1[78969],-1,1,41.913,41.913,41.913,41.913,0.00,0
cc1[78825],-1,1,20.269,20.269,20.269,20.269,0.00,0
gmain[1449/1436],1436,9,0.652,0.057,0.072,0.109,6.82,0
cc[78681],-1,1,0.926,0.926,0.926,0.926,0.00,0
codium[60593/60557],60557,11,1.992,0.011,0.181,0.688,38.00,0
as[78537],-1,1,4.212,4.212,4.212,4.212,0.00,0
cc[80977],-1,1,0.544,0.544,0.544,0.544,0.00,0
cc1[78393],-1,1,58.906,58.906,58.906,58.906,0.00,0
sh[80833],-1,1,0.535,0.535,0.535,0.535,0.00,0
cc[78249],-1,1,0.504,0.504,0.504,0.504,0.00,0
pwd[80689],-1,1,0.239,0.239,0.239,0.239,0.00,0
sh[78105],-1,1,0.486,0.486,0.486,0.486,0.00,0
cc[80545],-1,1,0.524,0.524,0.524,0.524,0.00,0
cc[77961],-1,1,0.597,0.597,0.597,0.597,0.00,0
mkdir[80401],-1,1,1.342,1.342,1.342,1.342,0.00,0
sh[77817],-1,1,0.485,0.485,0.485,0.485,0.00,0
cc1[80257],-1,1,96.439,96.439,96.439,96.439,0.00,0
sed[80113],-1,1,0.427,0.427,0.427,0.427,0.00,0
sh[79969],-1,1,0.327,0.327,0.327,0.327,0.00,0
sh[79825],-1,1,0.375,0.375,0.375,0.375,0.00,0
sh[79681],-1,1,0.399,0.399,0.399,0.399,0.00,0
ld[79537],-1,1,113.099,113.099,113.099,113.099,0.00,0
sh[79393],-1,1,0.398,0.398,0.398,0.398,0.00,0
cc1[79249],-1,1,149.683,149.683,149.683,149.683,0.00,0
as[79105],-1,1,17.695,17.695,17.695,17.695,0.00,0
cc[78961],-1,1,0.682,0.682,0.682,0.682,0.00,0
cc[78817],-1,1,0.699,0.699,0.699,0.699,0.00,0
as[78673],-1,1,49.467,49.467,49.467,49.467,0.00,0
codium[60585/60516],60516,4,0.535,0.117,0.133,0.150,4.96,0
as[78529],-1,1,2.771,2.771,2.771,2.771,0.00,0
cc1[80969],-1,1,122.367,122.367,122.367,122.367,0.00,0
as[78385],-1,1,19.804,19.804,19.804,19.804,0.00,0
basename[80825],-1,1,1.055,1.055,1.055,1.055,0.00,0
cc1[78241],-1,1,267.339,267.339,267.339,267.339,0.00,0
pwd[80681],-1,1,0.868,0.868,0.868,0.868,0.00,0
cc[78097],-1,1,0.446,0.446,0.446,0.446,0.00,0
cc[80537],-1,1,0.561,0.561,0.561,0.561,0.00,0
cc[77953],-1,1,0.661,0.661,0.661,0.661,0.00,0
sed[80393],-1,1,1.951,1.951,1.951,1.951,0.00,0
sed[77809],-1,1,2.120,2.120,2.120,2.120,0.00,0
cc[80249],-1,1,0.473,0.473,0.473,0.473,0.00,0
kworker/10:1H-k[289],2,64,2.117,0.011,0.033,0.105,7.51,0
sed[80105],-1,1,1.257,1.257,1.257,1.257,0.00,0
ln[79961],-1,1,1.219,1.219,1.219,1.219,0.00,0
systemd[1],0,3,5.926,1.425,1.975,2.991,25.75,0
ln[79817],-1,1,1.306,1.306,1.306,1.306,0.00,0
ln[79673],-1,1,1.075,1.075,1.075,1.075,0.00,0
ld[79529],-1,1,171.013,171.013,171.013,171.013,0.00,0
mv[79385],-1,1,2.337,2.337,2.337,2.337,0.00,0
cc[79241],-1,1,0.514,0.514,0.514,0.514,0.00,0
as[79097],-1,1,6.130,6.130,6.130,6.130,0.00,0
cc[78953],-1,1,0.719,0.719,0.719,0.719,0.00,0
cc[78809],-1,1,0.586,0.586,0.586,0.586,0.00,0
cc1[78665],-1,1,269.894,269.894,269.894,269.894,0.00,0
cc1[78521],-1,3,8.996,2.730,2.998,3.433,7.31,0
ThreadPoolForeg[60433/60431],60431,78,4.510,0.008,0.057,0.615,13.74,0
cc1[80961],-1,1,228.232,228.232,228.232,228.232,0.00,0
cc1[78377],-1,1,132.717,132.717,132.717,132.717,0.00,0
sh[80817],-1,1,0.455,0.455,0.455,0.455,0.00,0
cc1[78233],-1,1,148.130,148.130,148.130,148.130,0.00,0
as[80673],-1,1,4.631,4.631,4.631,4.631,0.00,0
sh[78089],-1,1,0.970,0.970,0.970,0.970,0.00,0
as[80529],-1,1,4.263,4.263,4.263,4.263,0.00,0
as[77945],-1,1,22.561,22.561,22.561,22.561,0.00,0
sh[80385],-1,1,0.398,0.398,0.398,0.398,0.00,0
git[77801],-1,1,1.972,1.972,1.972,1.972,0.00,0
sed[80241],-1,1,1.483,1.483,1.483,1.483,0.00,0
sh[79953],-1,1,0.413,0.413,0.413,0.413,0.00,0
ln[79809],-1,1,0.189,0.189,0.189,0.189,0.00,0
sh[79665],-1,1,0.386,0.386,0.386,0.386,0.00,0
collect2[79521],-1,1,0.413,0.413,0.413,0.413,0.00,0
basename[79377],-1,1,1.636,1.636,1.636,1.636,0.00,0
kworker/u49:10-[74065],2,1269,126.536,0.002,0.099,2.757,6.67,0
as[79233],-1,1,15.197,15.197,15.197,15.197,0.00,0
as[79089],-1,1,1.568,1.568,1.568,1.568,0.00,0
cc1[78945],-1,1,173.281,173.281,173.281,173.281,0.00,0
cc1[78801],-1,1,300.987,300.987,300.987,300.987,0.00,0
cat[78657],-1,1,1.507,1.507,1.507,1.507,0.00,0
Chrome_ChildIOT[60569/60544],60544,173,17.547,0.008,0.101,0.183,2.53,0
as[78513],-1,1,11.720,11.720,11.720,11.720,0.00,0
ThreadPoolServi[60425/60424],60424,17,1.199,0.008,0.070,0.119,11.95,0
as[80953],-1,1,11.226,11.226,11.226,11.226,0.00,0
as[78369],-1,1,7.366,7.366,7.366,7.366,0.00,0
sed[80809],-1,1,1.409,1.409,1.409,1.409,0.00,0
as[78225],-1,1,14.989,14.989,14.989,14.989,0.00,0
cc[80665],-1,1,0.478,0.478,0.478,0.478,0.00,0
sh[78081],-1,1,4.002,4.002,4.002,4.002,0.00,0
cc[80521],-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[77937],-1,1,0.479,0.479,0.479,0.479,0.00,0
sed[80377],-1,1,3.328,3.328,3.328,3.328,0.00,0
sh[77793],-1,1,0.199,0.199,0.199,0.199,0.00,0
sed[80233],-1,1,1.510,1.510,1.510,1.510,0.00,0
sh[80089],-1,2,0.373,0.013,0.186,0.359,92.64,0
sh[79945],-1,1,0.390,0.390,0.390,0.390,0.00,0
rm[79801],-1,1,0.920,0.920,0.920,0.920,0.00,0
sh[79657],-1,2,0.381,0.011,0.190,0.370,94.13,0
generate-script[79369],-1,1,0.458,0.458,0.458,0.458,0.00,0
gvfsd-dnssd[17497],3489,1,0.119,0.119,0.119,0.119,0.00,0
cpuUsage.sh[79225],-1,1,0.478,0.478,0.478,0.478,0.00,0
cc[79081],-1,1,0.570,0.570,0.570,0.570,0.00,0
cpuUsage.sh[78937],-1,1,0.611,0.611,0.611,0.611,0.00,0
sh[78793],-1,1,0.444,0.444,0.444,0.444,0.00,0
cc[78649],-1,1,0.486,0.486,0.486,0.486,0.00,0
cc[78505],-1,1,1.319,1.319,1.319,1.319,0.00,0
GpuWatchdog[60417/60361],60361,2,0.267,0.124,0.133,0.142,6.59,0
cc[80945],-1,1,0.902,0.902,0.902,0.902,0.00,0
as[78361],-1,1,4.403,4.403,4.403,4.403,0.00,0
sh[80801],-1,1,0.628,0.628,0.628,0.628,0.00,0
cc1[78217],-1,1,259.074,259.074,259.074,259.074,0.00,0
cc[80657],-1,1,0.647,0.647,0.647,0.647,0.00,0
as[78073],-1,1,8.333,8.333,8.333,8.333,0.00,0
cc1[80513],-1,1,75.237,75.237,75.237,75.237,0.00,0
cc[77929],-1,1,0.483,0.483,0.483,0.483,0.00,0
