comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
tr[349112],-1,2,1.193,0.014,0.596,1.179,97.60,0
cc[346528],-1,1,0.588,0.588,0.588,0.588,0.00,0
sed[348968],-1,1,3.373,3.373,3.373,3.373,0.00,0
cc[346384],-1,1,1.388,1.388,1.388,1.388,0.00,0
cat[348824],-1,1,1.466,1.466,1.466,1.466,0.00,0
cc[346240],-1,1,0.595,0.595,0.595,0.595,0.00,0
cc1[348680],-1,1,22.053,22.053,22.053,22.053,0.00,0
cc1[346096],-1,1,347.113,347.113,347.113,347.113,0.00,0
collect2[348536],-1,1,0.360,0.360,0.360,0.360,0.00,0
sh[345952],-1,1,0.230,0.230,0.230,0.230,0.00,0
echo[348392],-1,1,0.864,0.864,0.864,0.864,0.00,0
uname[348248],-1,1,0.877,0.877,0.877,0.877,0.00,0
sh[348104],-1,1,0.297,0.297,0.297,0.297,0.00,0
sh[347960],-1,1,0.307,0.307,0.307,0.307,0.00,0
rm[347816],-1,1,0.953,0.953,0.953,0.953,0.00,0
generate-script[347672],-1,1,0.446,0.446,0.446,0.446,0.00,0
cc[347528],-1,1,1.108,1.108,1.108,1.108,0.00,0
cc[347384],-1,1,0.753,0.753,0.753,0.753,0.00,0
cc1[347240],-1,1,723.872,723.872,723.872,723.872,0.00,0
cc1[347096],-1,1,141.090,141.090,141.090,141.090,0.00,0
as[346952],-1,1,35.494,35.494,35.494,35.494,0.00,0
as[346808],-1,1,3.811,3.811,3.811,3.811,0.00,0
cc1[349248],-1,1,59.875,59.875,59.875,59.875,0.00,0
cc1[346664],-1,1,376.850,376.850,376.850,376.850,0.00,0
basename[349104],-1,2,1.202,0.025,0.601,1.177,95.71,0
cc1[346520],-1,1,19.623,19.623,19.623,19.623,0.00,0
pwd[348960],-1,1,0.764,0.764,0.764,0.764,0.00,0
cc[346376],-1,1,1.007,1.007,1.007,1.007,0.00,0
cc1[348816],-1,1,66.343,66.343,66.343,66.343,0.00,0
cat[346232],-1,1,1.746,1.746,1.746,1.746,0.00,0
cc[348672],-1,1,0.508,0.508,0.508,0.508,0.00,0
grep[346088],-1,1,0.546,0.546,0.546,0.546,0.00,0
cc[348528],-1,1,0.311,0.311,0.311,0.311,0.00,0
sh[345944],-1,1,0.281,0.281,0.281,0.281,0.00,0
rm[348384],-1,1,0.913,0.913,0.913,0.913,0.00,0
ln[348240],-1,2,1.227,0.017,0.613,1.209,97.20,0
ln[348096],-1,1,0.946,0.946,0.946,0.946,0.00,0
ln[347952],-1,1,1.151,1.151,1.151,1.151,0.00,0
ln[347808],-1,1,0.790,0.790,0.790,0.790,0.00,0
