comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
ln[365258],-1,1,1.049,1.049,1.049,1.049,0.00,0
ln[365114],-1,1,1.049,1.049,1.049,1.049,0.00,0
ld[364970],-1,1,122.407,122.407,122.407,122.407,0.00,0
ln[365250],-1,1,1.142,1.142,1.142,1.142,0.00,0
cc[364242],-1,1,0.754,0.754,0.754,0.754,0.00,0
cc[363522],-1,1,0.638,0.638,0.638,0.638,0.00,0
cc[364378],-1,1,0.486,0.486,0.486,0.486,0.00,0
cc[363891],-1,1,0.550,0.550,0.550,0.550,0.00,0
cc[363459],-1,1,0.532,0.532,0.532,0.532,0.00,0
cc[365899],-1,1,0.479,0.479,0.479,0.479,0.00,0
cc[364459],-1,1,0.799,0.799,0.799,0.799,0.00,0
cc[364171],-1,1,0.789,0.789,0.789,0.789,0.00,0
cc[364027],-1,1,0.554,0.554,0.554,0.554,0.00,0
cc[363739],-1,1,0.704,0.704,0.704,0.704,0.00,0
cc[363595],-1,1,0.698,0.698,0.698,0.698,0.00,0
cc[366027],-1,1,0.806,0.806,0.806,0.806,0.00,0
cc[363443],-1,1,0.610,0.610,0.610,0.610,0.00,0
cc[365883],-1,1,0.643,0.643,0.643,0.643,0.00,0
ln[365307],-1,1,1.218,1.218,1.218,1.218,0.00,0
ln[365163],-1,1,1.015,1.015,1.015,1.015,0.00,0
ln[365019],-1,1,1.009,1.009,1.009,1.009,0.00,0
cc[364587],-1,1,0.723,0.723,0.723,0.723,0.00,0
cc[364723],-1,1,0.689,0.689,0.689,0.689,0.00,0
cc[364147],-1,1,0.650,0.650,0.650,0.650,0.00,0
cc[364003],-1,1,0.807,0.807,0.807,0.807,0.00,0
cc[363859],-1,1,0.677,0.677,0.677,0.677,0.00,0
cc[363715],-1,1,0.883,0.883,0.883,0.883,0.00,0
cc[364139],-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[363707],-1,1,0.782,0.782,0.782,0.782,0.00,0
cc[363419],-1,1,0.794,0.794,0.794,0.794,0.00,0
cc[365859],-1,1,0.488,0.488,0.488,0.488,0.00,0
cc[365715],-1,1,0.370,0.370,0.370,0.370,0.00,0
ln[365427],-1,1,1.028,1.028,1.028,1.028,0.00,0
ln[365283],-1,1,1.083,1.083,1.083,1.083,0.00,0
ln[365139],-1,1,0.932,0.932,0.932,0.932,0.00,0
ln[364995],-1,1,0.517,0.517,0.517,0.517,0.00,0
cc[364707],-1,1,0.544,0.544,0.544,0.544,0.00,0
cc[364275],-1,1,0.752,0.752,0.752,0.752,0.00,0
cc[364131],-1,1,0.689,0.689,0.689,0.689,0.00,0
cc[366427],-1,1,0.679,0.679,0.679,0.679,0.00,0
cc[363555],-1,1,0.677,0.677,0.677,0.677,0.00,0
ln[365275],-1,1,1.205,1.205,1.205,1.205,0.00,0
cc[364699],-1,1,0.594,0.594,0.594,0.594,0.00,0
cc[364555],-1,1,0.758,0.758,0.758,0.758,0.00,0
cc[364411],-1,1,1.447,1.447,1.447,1.447,0.00,0
cc[364123],-1,1,0.695,0.695,0.695,0.695,0.00,0
cc[363979],-1,1,0.837,0.837,0.837,0.837,0.00,0
cc[363691],-1,1,0.674,0.674,0.674,0.674,0.00,0
cc[363547],-1,1,0.675,0.675,0.675,0.675,0.00,0
ld[364979],-1,1,17.339,17.339,17.339,17.339,0.00,0
cc[364547],-1,1,0.668,0.668,0.668,0.668,0.00,0
cc[363683],-1,1,0.668,0.668,0.668,0.668,0.00,0
cc[366123],-1,1,0.601,0.601,0.601,0.601,0.00,0
cc[363395],-1,1,0.732,0.732,0.732,0.732,0.00,0
cc[365691],-1,1,0.485,0.485,0.485,0.485,0.00,0
ln[365403],-1,1,0.964,0.964,0.964,0.964,0.00,0
ln[365259],-1,1,1.042,1.042,1.042,1.042,0.00,0
ln[365115],-1,1,1.153,1.153,1.153,1.153,0.00,0
cc[364683],-1,1,1.021,1.021,1.021,1.021,0.00,0
cc[364395],-1,1,0.759,0.759,0.759,0.759,0.00,0
cc[366403],-1,1,0.517,0.517,0.517,0.517,0.00,0
cc[366115],-1,1,0.629,0.629,0.629,0.629,0.00,0
cc[363387],-1,1,0.650,0.650,0.650,0.650,0.00,0
ln[365395],-1,1,1.204,1.204,1.204,1.204,0.00,0
ln[365107],-1,1,1.410,1.410,1.410,1.410,0.00,0
cc[364963],-1,1,0.399,0.399,0.399,0.399,0.00,0
cc[364675],-1,1,0.683,0.683,0.683,0.683,0.00,0
cc[364099],-1,1,0.597,0.597,0.597,0.597,0.00,0
cc[366395],-1,1,0.872,0.872,0.872,0.872,0.00,0
cc[363811],-1,1,0.858,0.858,0.858,0.858,0.00,0
cc[363667],-1,1,0.712,0.712,0.712,0.712,0.00,0
cc[364523],-1,1,0.582,0.582,0.582,0.582,0.00,0
cc[364091],-1,1,0.759,0.759,0.759,0.759,0.00,0
cc[363803],-1,1,0.744,0.744,0.744,0.744,0.00,0
cc[366099],-1,1,0.504,0.504,0.504,0.504,0.00,0
cc[363515],-1,1,0.811,0.811,0.811,0.811,0.00,0
cc[363371],-1,1,0.562,0.562,0.562,0.562,0.00,0
ln[365379],-1,1,1.022,1.022,1.022,1.022,0.00,0
ln[365235],-1,1,1.450,1.450,1.450,1.450,0.00,0
ln[365091],-1,1,1.032,1.032,1.032,1.032,0.00,0
cc[366379],-1,1,0.684,0.684,0.684,0.684,0.00,0
cc[363795],-1,1,0.589,0.589,0.589,0.589,0.00,0
cc[365947],-1,1,0.474,0.474,0.474,0.474,0.00,0
ln[365227],-1,1,0.544,0.544,0.544,0.544,0.00,0
ln[365083],-1,1,1.220,1.220,1.220,1.220,0.00,0
cc[364795],-1,1,0.534,0.534,0.534,0.534,0.00,0
cc[364075],-1,1,0.893,0.893,0.893,0.893,0.00,0
cc[363931],-1,1,0.621,0.621,0.621,0.621,0.00,0
cc[363643],-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[364787],-1,1,0.634,0.634,0.634,0.634,0.00,0
cc[364643],-1,1,0.666,0.666,0.666,0.666,0.00,0
cc[364067],-1,1,0.592,0.592,0.592,0.592,0.00,0
cc[363779],-1,1,0.883,0.883,0.883,0.883,0.00,0
cc[365931],-1,1,0.644,0.644,0.644,0.644,0.00,0
cc[363347],-1,1,0.651,0.651,0.651,0.651,0.00,0
ln[365355],-1,1,1.076,1.076,1.076,1.076,0.00,0
ln[365211],-1,1,0.702,0.702,0.702,0.702,0.00,0
cc[364347],-1,1,0.778,0.778,0.778,0.778,0.00,0
cc[366355],-1,1,0.740,0.740,0.740,0.740,0.00,0
ln[365059],-1,1,1.133,1.133,1.133,1.133,0.00,0
cc[364771],-1,1,0.512,0.512,0.512,0.512,0.00,0
cc[364483],-1,1,0.624,0.624,0.624,0.624,0.00,0
cc[364339],-1,1,0.759,0.759,0.759,0.759,0.00,0
cc[364051],-1,1,0.611,0.611,0.611,0.611,0.00,0
cc[363907],-1,1,0.838,0.838,0.838,0.838,0.00,0
cc[365915],-1,1,0.525,0.525,0.525,0.525,0.00,0
cc[364619],-1,1,0.611,0.611,0.611,0.611,0.00,0
cc[363899],-1,1,0.611,0.611,0.611,0.611,0.00,0
cc[363467],-1,1,0.671,0.671,0.671,0.671,0.00,0
cc[365907],-1,1,0.765,0.765,0.765,0.765,0.00,0
ln[365331],-1,1,1.189,1.189,1.189,1.189,0.00,0
ln[365187],-1,1,0.996,0.996,0.996,0.996,0.00,0
cc[364323],-1,1,0.934,0.934,0.934,0.934,0.00,0
cc[363836],-1,1,0.932,0.932,0.932,0.932,0.00,0
cc[363404],-1,1,0.666,0.666,0.666,0.666,0.00,0
ld[364980],-1,2,127.369,1.392,63.684,125.976,97.81,0
cc[364404],-1,1,0.673,0.673,0.673,0.673,0.00,0
