comm,parent,sched-in,run-time,min-run,avg-run,max-run,stddev,migrations
cc[362562,-1,1,0.482,0.482,0.482,0.482,0.00,0
cc[359978,-1,1,0.869,0.869,0.869,0.869,0.00,0
cc[362274,-1,1,1.064,1.064,1.064,1.064,0.00,0
ln[361986,-1,1,0.676,0.676,0.676,0.676,0.00,0
cc[361266,-1,1,0.853,0.853,0.853,0.853,0.00,0
cc[360690,-1,1,0.636,0.636,0.636,0.636,0.00,0
cc[360258,-1,1,0.636,0.636,0.636,0.636,0.00,0
ln[361978,-1,1,1.085,1.085,1.085,1.085,0.00,0
cc[361546,-1,1,0.316,0.316,0.316,0.316,0.00,0
cc[361114,-1,1,0.951,0.951,0.951,0.951,0.00,0
cc[360538,-1,1,0.667,0.667,0.667,0.667,0.00,0
cc[362690,-1,1,0.621,0.621,0.621,0.621,0.00,0
ln[361970,-1,1,1.200,1.200,1.200,1.200,0.00,0
cc[360242,-1,1,0.729,0.729,0.729,0.729,0.00,0
cc[359954,-1,1,0.557,0.557,0.557,0.557,0.00,0
ln[361962,-1,1,0.869,0.869,0.869,0.869,0.00,0
ld[361530,-1,1,66.292,66.292,66.292,66.292,0.00,0
cc[362674,-1,1,0.657,0.657,0.657,0.657,0.00,0
cc[360090,-1,1,0.819,0.819,0.819,0.819,0.00,0
cc[362530,-1,1,0.612,0.612,0.612,0.612,0.00,0
cc[359946,-1,1,0.668,0.668,0.668,0.668,0.00,0
ln[361954,-1,1,1.273,1.273,1.273,1.273,0.00,0
ln[361810,-1,1,1.176,1.176,1.176,1.176,0.00,0
ln[361666,-1,1,1.070,1.070,1.070,1.070,0.00,0
cc[360370,-1,1,0.664,0.664,0.664,0.664,0.00,0
ln[361794,-1,1,1.065,1.065,1.065,1.065,0.00,0
ln[361650,-1,1,1.018,1.018,1.018,1.018,0.00,0
cc[361362,-1,1,1.320,1.320,1.320,1.320,0.00,0
cc[361307,-1,1,0.821,0.821,0.821,0.821,0.00,0
cc[360299,-1,1,0.603,0.603,0.603,0.603,0.00,0
cc[360155,-1,1,0.640,0.640,0.640,0.640,0.00,0
cc[361299,-1,1,0.623,0.623,0.623,0.623,0.00,0
cc[361011,-1,1,0.996,0.996,0.996,0.996,0.00,0
cc[360723,-1,1,0.572,0.572,0.572,0.572,0.00,0
cc[360579,-1,1,0.735,0.735,0.735,0.735,0.00,0
cc[360435,-1,1,0.573,0.573,0.573,0.573,0.00,0
cc[362299,-1,1,0.293,0.293,0.293,0.293,0.00,0
ln[362011,-1,1,0.933,0.933,0.933,0.933,0.00,0
cc[361147,-1,1,0.723,0.723,0.723,0.723,0.00,0
cc[360571,-1,1,0.699,0.699,0.699,0.699,0.00,0
cc[359851,-1,1,0.642,0.642,0.642,0.642,0.00,0
ln[362003,-1,1,0.540,0.540,0.540,0.540,0.00,0
ln[361859,-1,1,1.213,1.213,1.213,1.213,0.00,0
ln[361715,-1,1,1.133,1.133,1.133,1.133,0.00,0
cc[361571,-1,1,0.316,0.316,0.316,0.316,0.00,0
cc[361283,-1,1,0.746,0.746,0.746,0.746,0.00,0
cc[360851,-1,1,0.759,0.759,0.759,0.759,0.00,0
cc[363003,-1,1,0.563,0.563,0.563,0.563,0.00,0
cc[360275,-1,1,0.553,0.553,0.553,0.553,0.00,0
cc[360131,-1,1,0.609,0.609,0.609,0.609,0.00,0
cc[359987,-1,1,0.497,0.497,0.497,0.497,0.00,0
ln[361995,-1,1,1.071,1.071,1.071,1.071,0.00,0
ln[361707,-1,1,1.062,1.062,1.062,1.062,0.00,0
ld[361563,-1,1,365.316,365.316,365.316,365.316,0.00,0
cc[361275,-1,1,0.885,0.885,0.885,0.885,0.00,0
cc[362995,-1,1,0.892,0.892,0.892,0.892,0.00,0
cc[360411,-1,1,0.874,0.874,0.874,0.874,0.00,0
cc[362275,-1,1,0.560,0.560,0.560,0.560,0.00,0
cc[361123,-1,1,0.598,0.598,0.598,0.598,0.00,0
cc[360979,-1,1,0.587,0.587,0.587,0.587,0.00,0
cc[360547,-1,1,0.779,0.779,0.779,0.779,0.00,0
cc[360403,-1,1,0.751,0.751,0.751,0.751,0.00,0
cc[360115,-1,1,0.584,0.584,0.584,0.584,0.00,0
ln[361979,-1,1,1.072,1.072,1.072,1.072,0.00,0
cc[361547,-1,1,0.405,0.405,0.405,0.405,0.00,0
cc[360827,-1,1,0.707,0.707,0.707,0.707,0.00,0
cc[362979,-1,1,0.560,0.560,0.560,0.560,0.00,0
cc[362547,-1,1,0.691,0.691,0.691,0.691,0.00,0
cc[359963,-1,1,0.656,0.656,0.656,0.656,0.00,0
ln[361683,-1,1,1.069,1.069,1.069,1.069,0.00,0
cc[361251,-1,1,0.582,0.582,0.582,0.582,0.00,0
cc[360963,-1,1,0.628,0.628,0.628,0.628,0.00,0
cc[360675,-1,1,0.626,0.626,0.626,0.626,0.00,0
cc[360387,-1,1,0.843,0.843,0.843,0.843,0.00,0
cc[362683,-1,1,0.670,0.670,0.670,0.670,0.00,0
ln[361963,-1,1,0.965,0.965,0.965,0.965,0.00,0
cc[360667,-1,1,0.701,0.701,0.701,0.701,0.00,0
cc[360523,-1,1,1.199,1.199,1.199,1.199,0.00,0
cc[362963,-1,1,0.735,0.735,0.735,0.735,0.00,0
cc[360379,-1,1,0.976,0.976,0.976,0.976,0.00,0
cc[362531,-1,1,0.704,0.704,0.704,0.704,0.00,0
ln[361955,-1,1,1.208,1.208,1.208,1.208,0.00,0
cc[361091,-1,1,0.906,0.906,0.906,0.906,0.00,0
cc[360227,-1,1,0.701,0.701,0.701,0.701,0.00,0
cc[362523,-1,1,0.490,0.490,0.490,0.490,0.00,0
cc[359939,-1,1,0.952,0.952,0.952,0.952,0.00,0
ln[361947,-1,1,1.178,1.178,1.178,1.178,0.00,0
cc[361371,-1,1,0.934,0.934,0.934,0.934,0.00,0
cc[360651,-1,1,0.738,0.738,0.738,0.738,0.00,0
cc[362947,-1,1,0.554,0.554,0.554,0.554,0.00,0
cc[362659,-1,1,0.373,0.373,0.373,0.373,0.00,0
ln[361651,-1,1,1.138,1.138,1.138,1.138,0.00,0
cc[361075,-1,1,0.619,0.619,0.619,0.619,0.00,0
cc[362939,-1,1,0.763,0.763,0.763,0.763,0.00,0
cc[362507,-1,1,0.496,0.496,0.496,0.496,0.00,0
ln[361787,-1,1,1.117,1.117,1.117,1.117,0.00,0
cc[360203,-1,1,0.608,0.608,0.608,0.608,0.00,0
cc[362643,-1,1,0.517,0.517,0.517,0.517,0.00,0
cc[360059,-1,1,0.555,0.555,0.555,0.555,0.00,0
cc[359915,-1,1,0.627,0.627,0.627,0.627,0.00,0
cc[361347,-1,1,0.683,0.683,0.683,0.683,0.00,0
cc[360915,-1,1,0.893,0.893,0.893,0.893,0.00,0
cc[360771,-1,1,0.663,0.663,0.663,0.663,0.00,0
cc[360483,-1,1,0.640,0.640,0.640,0.640,0.00,0
cc[360339,-1,1,0.648,0.648,0.648,0.648,0.00,0
cc[360051,-1,1,0.634,0.634,0.634,0.634,0.00,0
cc[359907,-1,1,0.903,0.903,0.903,0.903,0.00,0
cc[360907,-1,1,0.658,0.658,0.658,0.658,0.00,0
cc[360187,-1,1,0.667,0.667,0.667,0.667,0.00,0
cc[362483,-1,1,0.734,0.734,0.734,0.734,0.00,0
ln[361763,-1,1,1.041,1.041,1.041,1.041,0.00,0
cc[361187,-1,1,0.654,0.654,0.654,0.654,0.00,0
cc[359891,-1,1,0.924,0.924,0.924,0.924,0.00,0
ln[361755,-1,1,1.233,1.233,1.233,1.233,0.00,0
cc[360603,-1,1,0.828,0.828,0.828,0.828,0.00,0
ln[361747,-1,1,1.246,1.246,1.246,1.246,0.00,0
ln[361603,-1,1,0.968,0.968,0.968,0.968,0.00,0
cc[361315,-1,1,0.770,0.770,0.770,0.770,0.00,0
ld[363035,-1,1,188.669,188.669,188.669,188.669,0.00,0
ld[362315,-1,1,106.254,106.254,106.254,106.254,0.00,0
ln[361883,-1,1,0.700,0.700,0.700,0.700,0.00,0
ln[361828,-1,1,1.467,1.467,1.467,1.467,0.00,0
cc[361108,-1,1,0.669,0.669,0.669,0.669,0.00,0
cc[360532,-1,1,0.904,0.904,0.904,0.904,0.00,0
cc[361244,-1,1,0.815,0.815,0.815,0.815,0.00,0
cc[361100,-1,1,0.839,0.839,0.839,0.839,0.00,0
cc[360668,-1,1,0.594,0.594,0.594,0.594,0.00,0
cc[360236,-1,1,0.534,0.534,0.534,0.534,0.00,0
cc[359948,-1,1,0.669,0.669,0.669,0.669,0.00,0
ln[361812,-1,1,1.087,1.087,1.087,1.087,0.00,0
cc[361380,-1,1,0.719,0.719,0.719,0.719,0.00,0
